Ano;Marcador;Órgão;Unidade Orçamentária;Programa;Ação;Localizador;Plano Orçamentário;Esfera;Função;Subfunção;IDUso;Fonte;Grupo Despesa;Modalidade;Natureza Despesa;Resultado Primário;Tipo Crédito;Ano Referência;Dotação Inicial;Dotação Atual;Empenhado;Liquidado;Pago;Bloqueado
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);52000 - Ministério da Defesa;52101 - Ministério da Defesa - Administração Direta;6111 - Cooperação da Defesa para o Desenvolvimento Nacional;21H2 - Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP11 - Calamidade Pública - Medida Provisória nº 1.218, de 11 de maio de 2024 – Atividades Logísticas Estratégicas– CHELOG/EMCFA;10 - Orçamento Fiscal;05 - Defesa Nacional;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903039 - MATERIAL P/ MANUTENCAO DE VEICULOS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;2815793,53;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);52000 - Ministério da Defesa;52101 - Ministério da Defesa - Administração Direta;6111 - Cooperação da Defesa para o Desenvolvimento Nacional;21H2 - Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP11 - Calamidade Pública - Medida Provisória nº 1.218, de 11 de maio de 2024 – Atividades Logísticas Estratégicas– CHELOG/EMCFA;10 - Orçamento Fiscal;05 - Defesa Nacional;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903042 - FERRAMENTAS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;301,1;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);52000 - Ministério da Defesa;52101 - Ministério da Defesa - Administração Direta;6111 - Cooperação da Defesa para o Desenvolvimento Nacional;21H2 - Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP11 - Calamidade Pública - Medida Provisória nº 1.218, de 11 de maio de 2024 – Atividades Logísticas Estratégicas– CHELOG/EMCFA;10 - Orçamento Fiscal;05 - Defesa Nacional;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903096 - MATERIAL DE CONSUMO - PAGTO ANTECIPADO;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;384794;361862;361862;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);52000 - Ministério da Defesa;52101 - Ministério da Defesa - Administração Direta;6111 - Cooperação da Defesa para o Desenvolvimento Nacional;21H2 - Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP11 - Calamidade Pública - Medida Provisória nº 1.218, de 11 de maio de 2024 – Atividades Logísticas Estratégicas– CHELOG/EMCFA;10 - Orçamento Fiscal;05 - Defesa Nacional;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903301 - PASSAGENS PARA O PAIS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;738710;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);52000 - Ministério da Defesa;52101 - Ministério da Defesa - Administração Direta;6111 - Cooperação da Defesa para o Desenvolvimento Nacional;21H2 - Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP11 - Calamidade Pública - Medida Provisória nº 1.218, de 11 de maio de 2024 – Atividades Logísticas Estratégicas– CHELOG/EMCFA;10 - Orçamento Fiscal;05 - Defesa Nacional;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903303 - LOCACAO DE MEIOS DE TRANSPORTE;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;476800;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);52000 - Ministério da Defesa;52101 - Ministério da Defesa - Administração Direta;6111 - Cooperação da Defesa para o Desenvolvimento Nacional;21H2 - Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP11 - Calamidade Pública - Medida Provisória nº 1.218, de 11 de maio de 2024 – Atividades Logísticas Estratégicas– CHELOG/EMCFA;10 - Orçamento Fiscal;05 - Defesa Nacional;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903916 - MANUTENCAO E CONSERV. DE BENS IMOVEIS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;150795,45;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);52000 - Ministério da Defesa;52101 - Ministério da Defesa - Administração Direta;6111 - Cooperação da Defesa para o Desenvolvimento Nacional;21H2 - Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP11 - Calamidade Pública - Medida Provisória nº 1.218, de 11 de maio de 2024 – Atividades Logísticas Estratégicas– CHELOG/EMCFA;10 - Orçamento Fiscal;05 - Defesa Nacional;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903917 - MANUT. E CONSERV. DE MAQUINAS E EQUIPAMENTOS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;1800;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);52000 - Ministério da Defesa;52101 - Ministério da Defesa - Administração Direta;6111 - Cooperação da Defesa para o Desenvolvimento Nacional;21H2 - Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP11 - Calamidade Pública - Medida Provisória nº 1.218, de 11 de maio de 2024 – Atividades Logísticas Estratégicas– CHELOG/EMCFA;10 - Orçamento Fiscal;05 - Defesa Nacional;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903919 - MANUTENCAO E CONSERV. DE VEICULOS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;968775,7;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);52000 - Ministério da Defesa;52101 - Ministério da Defesa - Administração Direta;6111 - Cooperação da Defesa para o Desenvolvimento Nacional;21H2 - Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP11 - Calamidade Pública - Medida Provisória nº 1.218, de 11 de maio de 2024 – Atividades Logísticas Estratégicas– CHELOG/EMCFA;10 - Orçamento Fiscal;05 - Defesa Nacional;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903946 - SERVICOS DOMESTICOS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;24289,6;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);52000 - Ministério da Defesa;52101 - Ministério da Defesa - Administração Direta;6111 - Cooperação da Defesa para o Desenvolvimento Nacional;21H2 - Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP11 - Calamidade Pública - Medida Provisória nº 1.218, de 11 de maio de 2024 – Atividades Logísticas Estratégicas– CHELOG/EMCFA;10 - Orçamento Fiscal;05 - Defesa Nacional;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903996 - OUTROS SERV.DE TERCEIROS PJ- PAGTO ANTECIPADO;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;452490;432490;432490;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);52000 - Ministério da Defesa;52101 - Ministério da Defesa - Administração Direta;6111 - Cooperação da Defesa para o Desenvolvimento Nacional;21H2 - Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP11 - Calamidade Pública - Medida Provisória nº 1.218, de 11 de maio de 2024 – Atividades Logísticas Estratégicas– CHELOG/EMCFA;10 - Orçamento Fiscal;05 - Defesa Nacional;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;4 - Investimentos;90 - Aplicações Diretas;44900000 - Aplicações Diretas;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;101286890;0;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);52000 - Ministério da Defesa;52101 - Ministério da Defesa - Administração Direta;6111 - Cooperação da Defesa para o Desenvolvimento Nacional;21H2 - Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP11 - Calamidade Pública - Medida Provisória nº 1.218, de 11 de maio de 2024 – Atividades Logísticas Estratégicas– CHELOG/EMCFA;10 - Orçamento Fiscal;05 - Defesa Nacional;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;4 - Investimentos;90 - Aplicações Diretas;44905212 - APARELHOS E UTENSILIOS DOMESTICOS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;4349,95;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);52000 - Ministério da Defesa;52101 - Ministério da Defesa - Administração Direta;6111 - Cooperação da Defesa para o Desenvolvimento Nacional;21H2 - Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP11 - Calamidade Pública - Medida Provisória nº 1.218, de 11 de maio de 2024 – Atividades Logísticas Estratégicas– CHELOG/EMCFA;10 - Orçamento Fiscal;05 - Defesa Nacional;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;4 - Investimentos;90 - Aplicações Diretas;44905220 - EMBARCACOES;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;1122000;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);52000 - Ministério da Defesa;52101 - Ministério da Defesa - Administração Direta;6111 - Cooperação da Defesa para o Desenvolvimento Nacional;21H2 - Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP11 - Calamidade Pública - Medida Provisória nº 1.218, de 11 de maio de 2024 – Atividades Logísticas Estratégicas– CHELOG/EMCFA;10 - Orçamento Fiscal;05 - Defesa Nacional;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;4 - Investimentos;90 - Aplicações Diretas;44905222 - EQUIPAMENTOS DE MANOBRA E PATRULHAMENTO;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;3469000;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);52000 - Ministério da Defesa;52101 - Ministério da Defesa - Administração Direta;6111 - Cooperação da Defesa para o Desenvolvimento Nacional;21H2 - Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP11 - Calamidade Pública - Medida Provisória nº 1.218, de 11 de maio de 2024 – Atividades Logísticas Estratégicas– CHELOG/EMCFA;10 - Orçamento Fiscal;05 - Defesa Nacional;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;4 - Investimentos;90 - Aplicações Diretas;44905224 - EQUIPAMENTO DE PROTECAO, SEGURANCA E  SOCORRO;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;100000,5;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);52000 - Ministério da Defesa;52101 - Ministério da Defesa - Administração Direta;6111 - Cooperação da Defesa para o Desenvolvimento Nacional;21H2 - Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP11 - Calamidade Pública - Medida Provisória nº 1.218, de 11 de maio de 2024 – Atividades Logísticas Estratégicas– CHELOG/EMCFA;10 - Orçamento Fiscal;05 - Defesa Nacional;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;4 - Investimentos;90 - Aplicações Diretas;44905233 - EQUIPAMENTOS PARA AUDIO, VIDEO E FOTO;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;1650;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);52000 - Ministério da Defesa;52101 - Ministério da Defesa - Administração Direta;6111 - Cooperação da Defesa para o Desenvolvimento Nacional;21H2 - Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP11 - Calamidade Pública - Medida Provisória nº 1.218, de 11 de maio de 2024 – Atividades Logísticas Estratégicas– CHELOG/EMCFA;10 - Orçamento Fiscal;05 - Defesa Nacional;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;4 - Investimentos;90 - Aplicações Diretas;44905234 - MAQUINAS, UTENSILIOS E EQUIPAMENTOS  DIVERSOS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;10863;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);52000 - Ministério da Defesa;52101 - Ministério da Defesa - Administração Direta;6111 - Cooperação da Defesa para o Desenvolvimento Nacional;21H2 - Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP11 - Calamidade Pública - Medida Provisória nº 1.218, de 11 de maio de 2024 – Atividades Logísticas Estratégicas– CHELOG/EMCFA;10 - Orçamento Fiscal;05 - Defesa Nacional;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;4 - Investimentos;90 - Aplicações Diretas;44905238 - MAQ., FERRAMENTAS  E  UTENSILIOS  DE  OFICINA;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;37808,8;3569;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);52000 - Ministério da Defesa;52101 - Ministério da Defesa - Administração Direta;6111 - Cooperação da Defesa para o Desenvolvimento Nacional;21H2 - Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP11 - Calamidade Pública - Medida Provisória nº 1.218, de 11 de maio de 2024 – Atividades Logísticas Estratégicas– CHELOG/EMCFA;10 - Orçamento Fiscal;05 - Defesa Nacional;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;4 - Investimentos;90 - Aplicações Diretas;44905240 - MAQUINAS E EQUIPAMENTOS AGRIC. E  RODOVIARIOS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;6550000;4338000;4338000;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);52000 - Ministério da Defesa;52101 - Ministério da Defesa - Administração Direta;6111 - Cooperação da Defesa para o Desenvolvimento Nacional;21H2 - Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP11 - Calamidade Pública - Medida Provisória nº 1.218, de 11 de maio de 2024 – Atividades Logísticas Estratégicas– CHELOG/EMCFA;10 - Orçamento Fiscal;05 - Defesa Nacional;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;4 - Investimentos;90 - Aplicações Diretas;44905252 - VEICULOS DE TRACAO MECANICA;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;9870840,6;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);52000 - Ministério da Defesa;52101 - Ministério da Defesa - Administração Direta;6111 - Cooperação da Defesa para o Desenvolvimento Nacional;21H2 - Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP11 - Calamidade Pública - Medida Provisória nº 1.218, de 11 de maio de 2024 – Atividades Logísticas Estratégicas– CHELOG/EMCFA;10 - Orçamento Fiscal;05 - Defesa Nacional;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;4 - Investimentos;90 - Aplicações Diretas;44905260 - EQUIPAMENTOS, PECAS E ACESSORIOS MARITIMOS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;1168000;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);53000 - Ministério da Integração e do Desenvolvimento Regional;53101 - Ministério da Integração e do Desenvolvimento Regional - Administração Direta;2318 - Gestão de Riscos e de Desastres;00WD - Apoio Financeiro destinado às famílias desalojadas ou desabrigadas devido aos eventos climáticos ocorridos no Estado do Rio Grande do Sul;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória nº 1.223 de 23 de maio de 2024 - apoio financeiro destinado às famílias desalojadas ou desabrigadas nos Municípios do Estado do Rio Grande do Sul com estado de calamidade pública ou situação de emergência;10 - Orçamento Fiscal;06 - Segurança Pública;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33900000 - Aplicações Diretas;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;1224000000;0;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);53000 - Ministério da Integração e do Desenvolvimento Regional;53101 - Ministério da Integração e do Desenvolvimento Regional - Administração Direta;2318 - Gestão de Riscos e de Desastres;00WD - Apoio Financeiro destinado às famílias desalojadas ou desabrigadas devido aos eventos climáticos ocorridos no Estado do Rio Grande do Sul;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória nº 1.223 de 23 de maio de 2024 - apoio financeiro destinado às famílias desalojadas ou desabrigadas nos Municípios do Estado do Rio Grande do Sul com estado de calamidade pública ou situação de emergência;10 - Orçamento Fiscal;06 - Segurança Pública;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33904801 - AUXILIO A PESSOAS FISICAS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;1224000000;1224000000;1224000000;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);53000 - Ministério da Integração e do Desenvolvimento Regional;53101 - Ministério da Integração e do Desenvolvimento Regional - Administração Direta;2318 - Gestão de Riscos e de Desastres;00WD - Apoio Financeiro destinado às famílias desalojadas ou desabrigadas devido aos eventos climáticos ocorridos no Estado do Rio Grande do Sul;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP11 - Calamidade Pública - Medida Provisória nº 1.223 de 23 de maio de 2024 - Despesas para operacionalização do apoio financeiro destinado às famílias desalojadas ou desabrigadas nos Municípios do Estado do RS;10 - Orçamento Fiscal;06 - Segurança Pública;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33900000 - Aplicações Diretas;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;2115000;0;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);53000 - Ministério da Integração e do Desenvolvimento Regional;53101 - Ministério da Integração e do Desenvolvimento Regional - Administração Direta;2318 - Gestão de Riscos e de Desastres;00WD - Apoio Financeiro destinado às famílias desalojadas ou desabrigadas devido aos eventos climáticos ocorridos no Estado do Rio Grande do Sul;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP11 - Calamidade Pública - Medida Provisória nº 1.223 de 23 de maio de 2024 - Despesas para operacionalização do apoio financeiro destinado às famílias desalojadas ou desabrigadas nos Municípios do Estado do RS;10 - Orçamento Fiscal;06 - Segurança Pública;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903981 - SERVICOS BANCARIOS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;615000;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);53000 - Ministério da Integração e do Desenvolvimento Regional;53101 - Ministério da Integração e do Desenvolvimento Regional - Administração Direta;2318 - Gestão de Riscos e de Desastres;00WD - Apoio Financeiro destinado às famílias desalojadas ou desabrigadas devido aos eventos climáticos ocorridos no Estado do Rio Grande do Sul;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP20 - Calamidade Pública - Medida Provisória nº 1.235 de 19 de junho de 2024 - apoio financeiro destinado às famílias desalojadas ou desabrigadas nos Municípios do Estado do Rio Grande do Sul com estado de calamidade pública ou situação de emergência;10 - Orçamento Fiscal;06 - Segurança Pública;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33900000 - Aplicações Diretas;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;688500000;0;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);53000 - Ministério da Integração e do Desenvolvimento Regional;53101 - Ministério da Integração e do Desenvolvimento Regional - Administração Direta;2318 - Gestão de Riscos e de Desastres;00WD - Apoio Financeiro destinado às famílias desalojadas ou desabrigadas devido aos eventos climáticos ocorridos no Estado do Rio Grande do Sul;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP21 - Calamidade Pública - Medida Provisória nº 1.235 de 19 de junho de 2024 - Despesas para operacionalização do apoio financeiro destinado às famílias desalojadas ou desabrigadas nos Municípios do Estado do RS;10 - Orçamento Fiscal;06 - Segurança Pública;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33900000 - Aplicações Diretas;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;1189688;0;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);53000 - Ministério da Integração e do Desenvolvimento Regional;53101 - Ministério da Integração e do Desenvolvimento Regional - Administração Direta;2318 - Gestão de Riscos e de Desastres;00WD - Apoio Financeiro destinado às famílias desalojadas ou desabrigadas devido aos eventos climáticos ocorridos no Estado do Rio Grande do Sul;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP21 - Calamidade Pública - Medida Provisória nº 1.235 de 19 de junho de 2024 - Despesas para operacionalização do apoio financeiro destinado às famílias desalojadas ou desabrigadas nos Municípios do Estado do RS;10 - Orçamento Fiscal;06 - Segurança Pública;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903981 - SERVICOS BANCARIOS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;303750;0;0;0
